,index,ID,datetime,has_media,is_reply,is_retweet,medias,nbr_favorite,nbr_reply,nbr_retweet,text,url,user_id,usernameTweet,regex_clean_tweets,lemmed_tweet,nouns,proper_nouns,geopolitical_ents,aerial_(fly-over),drills/exercises,environmental,fire,infrastructure,mass_transit_disruption,mass_transit_restoration,missing_adult,missing_child/adolescent,parking,public_awareness,public_health,road_closure,school_notification,structural,utility,weather,temperature_f,wind_dir_degrees,wind_speed_mph,broken_clouds,drizzle,dust,few_clouds,fog,freezing_rain,haze,heavy_intensity_drizzle,heavy_intensity_rain,heavy_snow,heavy_thunderstorm,light_intensity_drizzle,light_intensity_shower_rain,light_rain,light_rain_and_snow,light_snow,mist,moderate_rain,overcast_clouds,proximity_thunderstorm,proximity_thunderstorm_with_drizzle,proximity_thunderstorm_with_rain,sand,sand/dust_whirls,scattered_clouds,shower_rain,sky_is_clear,smoke,snow,squalls,thunderstorm,thunderstorm_with_heavy_rain,thunderstorm_with_light_drizzle,thunderstorm_with_light_rain,thunderstorm_with_rain,very_heavy_rain,outage
188,3938,263025307060146176,2012-10-29 17:00:00,no media,False,False,no media,0.0,0.0,0.0,ConEd  warns lower Manhattan customers of possible  power   outages  tonight - Yahoo! News  http:// news.yahoo.com/coned-warns-lo wer-manhattan-customers-possible-power-outages-191428930--finance.html   …  via @YahooNews,/kittenmagix/status/263025307060146176,135962087.0,kittenmagix,ConEd warns lower Manhattan customers possible power outages tonight Yahoo News news yahoo coned warns lo wer manhattan customers possible power outages finance html via YahooNews,ConEd warns lower Manhattan customer possible power outage tonight Yahoo News news yahoo coned warns lo wer manhattan customer possible power outage finance html via YahooNews ,ConEd customer power outage tonight news yahoo wer manhattan customer power outage finance html ,Manhattan Yahoo News lo YahooNews ,Manhattan ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.94,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,724,263033437617795072,2012-10-29 17:00:00,no media,False,False,no media,0.0,0.0,0.0,ConEd  warns lower Manhattan customers of possible  power   outages  tonight  http:// tf.to/a6X8A  ,/nycity_news/status/263033437617795072,224199472.0,nycity_news,ConEd warns lower Manhattan customers possible power outages tonight tf X A,ConEd warns lower Manhattan customer possible power outage tonight tf X A ,ConEd customer power outage tonight tf X A ,Manhattan ,Manhattan ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.94,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,3985,263034334846517249,2012-10-29 17:00:00,no media,False,False,no media,1.0,0.0,0.0,"Coned  going to shut down in parts of lower Manhattan, to protect equipment preventively #poweroutage  #sandy",/amritat/status/263034334846517249,27602873.0,amritat,Coned going shut parts lower Manhattan protect equipment preventively poweroutage sandy,Coned going shut part lower Manhattan protect equipment preventively poweroutage sandy ,part protect equipment poweroutage sandy ,Manhattan ,Manhattan ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.94,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,2906,263035056522670080,2012-10-29 17:00:00,no media,False,False,no media,0.0,0.0,0.0,"ConEd  warns lower Manhattan customers of possible  power   outages : NEW YORK (Reuters) - Consolidated Edison Inc, t...  http:// yhoo.it/XO0pEy  ",/Neednewsnow/status/263035056522670080,119629615.0,Neednewsnow,ConEd warns lower Manhattan customers possible power outages NEW YORK Reuters Consolidated Edison Inc yhoo XO pEy,ConEd warns lower Manhattan customer possible power outage NEW YORK Reuters Consolidated Edison Inc yhoo XO pEy ,ConEd customer power outage pEy ,Manhattan NEW YORK Reuters Consolidated Edison Inc yhoo XO ,Manhattan ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.94,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,1286,263035073123717120,2012-10-29 17:00:00,no media,False,False,no media,0.0,0.0,0.0,"ConEd  warns lower Manhattan customers of possible  power   outages : NEW YORK (Reuters) - Consolidated Edison Inc, t...  http:// yhoo.it/XO0qbH  ",/thskypream/status/263035073123717120,99312829.0,thskypream,ConEd warns lower Manhattan customers possible power outages NEW YORK Reuters Consolidated Edison Inc yhoo XO qbH,ConEd warns lower Manhattan customer possible power outage NEW YORK Reuters Consolidated Edison Inc yhoo XO qbH ,ConEd customer power outage qbH ,Manhattan NEW YORK Reuters Consolidated Edison Inc yhoo XO ,Manhattan ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.94,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,857,263035074985984002,2012-10-29 17:00:00,no media,False,False,no media,0.0,0.0,0.0,"ConEd  warns lower Manhattan customers of possible  power   outages : NEW YORK (Reuters) - Consolidated Edison Inc, t...  http:// yhoo.it/XO0pEy  ",/FBCVaughn/status/263035074985984002,131088119.0,FBCVaughn,ConEd warns lower Manhattan customers possible power outages NEW YORK Reuters Consolidated Edison Inc yhoo XO pEy,ConEd warns lower Manhattan customer possible power outage NEW YORK Reuters Consolidated Edison Inc yhoo XO pEy ,ConEd customer power outage pEy ,Manhattan NEW YORK Reuters Consolidated Edison Inc yhoo XO ,Manhattan ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.94,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,240,263035075501912064,2012-10-29 17:00:00,no media,False,False,no media,0.0,0.0,0.0,"ConEd  warns lower Manhattan customers of possible  power   outages : NEW YORK (Reuters) - Consolidated Edison Inc, t...  http:// yhoo.it/XO0pEy  ",/TheICanZone/status/263035075501912064,155055403.0,TheICanZone,ConEd warns lower Manhattan customers possible power outages NEW YORK Reuters Consolidated Edison Inc yhoo XO pEy,ConEd warns lower Manhattan customer possible power outage NEW YORK Reuters Consolidated Edison Inc yhoo XO pEy ,ConEd customer power outage pEy ,Manhattan NEW YORK Reuters Consolidated Edison Inc yhoo XO ,Manhattan ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.94,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,2238,263035076294635521,2012-10-29 17:00:00,no media,False,False,no media,0.0,0.0,0.0,"ConEd  warns lower Manhattan customers of possible  power   outages : NEW YORK (Reuters) - Consolidated Edison Inc, t...  http:// yhoo.it/XO0pEy  ",/ICanZone/status/263035076294635521,148220205.0,ICanZone,ConEd warns lower Manhattan customers possible power outages NEW YORK Reuters Consolidated Edison Inc yhoo XO pEy,ConEd warns lower Manhattan customer possible power outage NEW YORK Reuters Consolidated Edison Inc yhoo XO pEy ,ConEd customer power outage pEy ,Manhattan NEW YORK Reuters Consolidated Edison Inc yhoo XO ,Manhattan ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.94,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,3814,263035077263507457,2012-10-29 17:00:00,no media,False,False,no media,0.0,0.0,0.0,"ConEd  warns lower Manhattan customers of possible  power   outages : NEW YORK (Reuters) - Consolidated Edison Inc, t...  http:// yhoo.it/XO0pEy  ",/TheSmBizCoach/status/263035077263507457,134635573.0,TheSmBizCoach,ConEd warns lower Manhattan customers possible power outages NEW YORK Reuters Consolidated Edison Inc yhoo XO pEy,ConEd warns lower Manhattan customer possible power outage NEW YORK Reuters Consolidated Edison Inc yhoo XO pEy ,ConEd customer power outage pEy ,Manhattan NEW YORK Reuters Consolidated Edison Inc yhoo XO ,Manhattan ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.94,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,462,263036543260848128,2012-10-29 17:00:00,no media,False,False,no media,0.0,0.0,0.0,ConEd  warns lower Manhattan customers of possible  power   outages  | Reuters  http:// reut.rs/SpnOe9  ,/filterednews/status/263036543260848128,62774102.0,filterednews,ConEd warns lower Manhattan customers possible power outages Reuters reut rs SpnOe,ConEd warns lower Manhattan customer possible power outage Reuters reut r SpnOe ,ConEd customer power outage Reuters r ,Manhattan SpnOe ,Manhattan ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.94,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,1232,263053695711842304,2012-10-29 19:00:00,no media,False,False,no media,0.0,0.0,0.0,Hooboy. Lots of friends getting robocalls in last hour:  ConEd  warns lower Manhattan customers of possible  power   outages   http:// news.yahoo.com/coned-warns-lo wer-manhattan-customers-possible-power-outages-191428930--finance.html   …,/johnvoelcker/status/263053695711842304,19964097.0,johnvoelcker,Hooboy Lots friends getting robocalls last hour ConEd warns lower Manhattan customers possible power outages news yahoo coned warns lo wer manhattan customers possible power outages finance html,Hooboy Lots friend getting robocalls last hour ConEd warns lower Manhattan customer possible power outage news yahoo coned warns lo wer manhattan customer possible power outage finance html ,robocalls hour customer power outage news yahoo wer manhattan customer power outage finance html ,Hooboy Lots ConEd Manhattan lo ,Manhattan ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.92,50.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,3245,263062976523808768,2012-10-29 19:00:00,no media,False,False,no media,0.0,0.0,0.0,"ConEd  warns lower Manhattan customers of possible  power   outages   http://www. chicagotribune.com/news/sns-rt-us -storm-sandy-conedbre89s11x-20121029,0,6716868.story   …",/itstiff/status/263062976523808768,15818452.0,itstiff,ConEd warns lower Manhattan customers possible power outages chicagotribune news sns us storm sandy conedbre x story,ConEd warns lower Manhattan customer possible power outage chicagotribune news sn u storm sandy conedbre x story ,ConEd customer power outage chicagotribune news sn storm sandy conedbre story ,Manhattan u ,Manhattan ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.92,50.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,2141,263063011701444608,2012-10-29 19:00:00,no media,False,False,no media,0.0,0.0,0.0,MT #outage   ConEd  preemptively cut #power  to 6k+ customers #loc  lower Manhattan Zone A.  Power  was cut w/in last half hour. #sandy  #src  @WNYC,/TtTLAPorter/status/263063011701444608,362386188.0,TtTLAPorter,MT outage ConEd preemptively cut power k customers loc lower Manhattan Zone A Power cut w last half hour sandy src WNYC,MT outage ConEd preemptively cut power k customer loc lower Manhattan Zone A Power cut w last half hour sandy src WNYC ,MT outage power customer Power cut hour src WNYC ,ConEd Manhattan Zone A ,MT Manhattan ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.92,50.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,3520,263064417778925568,2012-10-29 19:00:00,no media,False,False,no media,0.0,0.0,0.0,"Hey @ConEdison , thanks for the heads up on the  power   outage  but I don't live in Brooklyn anymore. How do I get my#off the phone tree?",/natetharp/status/263064417778925568,23119593.0,natetharp,Hey ConEdison thanks heads power outage I live Brooklyn anymore How I get phone tree,Hey ConEdison thanks head power outage I live Brooklyn anymore How I get phone tree ,thanks power outage phone tree ,Hey ConEdison Brooklyn ,Brooklyn ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.92,50.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,4242,263065719044976640,2012-10-29 19:00:00,no media,True,False,no media,0.0,0.0,1.0,"@ JesseJenkins  @ThirdWayEnergy   Outages  have started.  ConEd  says 2,514 w/o  power  in lower Manhattan, incl my office bldg at William & Fulton",/dgilford/status/263065719044976640,20688403.0,dgilford,JesseJenkins ThirdWayEnergy Outages started ConEd says w power lower Manhattan incl office bldg William Fulton,JesseJenkins ThirdWayEnergy Outages started ConEd say w power lower Manhattan incl office bldg William Fulton ,power office ,JesseJenkins ThirdWayEnergy Outages ConEd Manhattan William Fulton ,Manhattan ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.92,50.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,4255,263068032539172864,2012-10-29 20:00:00,no media,False,False,no media,0.0,0.0,0.0,Reuters:  ConEd  warns lower Manhattan customers of possible  power   outages ;  http:// goo.gl/i15A1  ,/StevePR104/status/263068032539172864,17344446.0,StevePR104,Reuters ConEd warns lower Manhattan customers possible power outages goo gl A,Reuters ConEd warns lower Manhattan customer possible power outage goo gl A ,customer power outage goo A ,Reuters ConEd Manhattan ,Manhattan ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.45,50.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
274,496,263068300441956352,2012-10-29 20:00:00,no media,False,False,no media,0.0,0.0,0.0,"Power   outage  update: 156K+ NYC/ ConEd , 602K+ Long Island, 620K+ New Jersey.",/brooklynspec/status/263068300441956352,568632259.0,brooklynspec,Power outage update K NYC ConEd K Long Island K New Jersey,Power outage update K NYC ConEd K Long Island K New Jersey ,Power outage update ,K NYC ConEd K Long Island K New Jersey ,New Jersey ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.45,50.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
276,4099,263069013679165440,2012-10-29 20:00:00,no media,False,False,no media,0.0,0.0,0.0,"ConEd  Warns Lower Manhattan Customers Of Possible  Power   Outages : Consolidated Edison Inc, the New York City powe...  http:// bit.ly/XOF51P  ",/YWN/status/263069013679165440,22872768.0,YWN,ConEd Warns Lower Manhattan Customers Of Possible Power Outages Consolidated Edison Inc New York City powe XOF P,ConEd Warns Lower Manhattan Customers Of Possible Power Outages Consolidated Edison Inc New York City powe XOF P ,ConEd Customers powe P ,Lower Manhattan Possible Power Outages Consolidated Edison Inc New York City XOF ,New York City ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.45,50.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
281,1021,263070933915402240,2012-10-29 20:00:00,no media,False,False,no media,0.0,0.0,0.0,ConEd  warns lower Manhattan customers of possible  power   outages   http:// goo.gl/EDNRf  ,/MakeaSplash/status/263070933915402240,18795223.0,MakeaSplash,ConEd warns lower Manhattan customers possible power outages goo gl EDNRf,ConEd warns lower Manhattan customer possible power outage goo gl EDNRf ,ConEd customer power outage goo EDNRf ,Manhattan ,Manhattan ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.45,50.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
284,66,263071241483735040,2012-10-29 20:00:00,no media,False,False,no media,0.0,0.0,0.0,# sandy  makes landfall in NJ and  ConEd  starts shutting off some  power  in Manhattan in anticipation of  outages  #sandybk,/jiejennyzou/status/263071241483735040,97261380.0,jiejennyzou,sandy makes landfall NJ ConEd starts shutting power Manhattan anticipation outages sandybk,sandy make landfall NJ ConEd start shutting power Manhattan anticipation outage sandybk ,landfall start power anticipation outage sandybk ,NJ ConEd Manhattan ,Manhattan ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.45,50.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
286,4029,263071260706217984,2012-10-29 20:00:00,no media,False,False,no media,2.0,0.0,19.0,"MT @conedison : #ConEd  - All NYers, stay away from downed  power  lines, call 311. Report any  outages  to 1-800-75- CONED  or  http:// coned.com  ",/NYMag/status/263071260706217984,45564482.0,NYMag,MT conedison ConEd All NYers stay away downed power lines call Report outages CONED coned,MT conedison ConEd All NYers stay away downed power line call Report outage CONED coned ,MT conedison power line call ,ConEd NYers Report CONED ,MT ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.45,50.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
287,3479,263071372224389120,2012-10-29 20:00:00,no media,False,False,no media,0.0,0.0,0.0,Likely transformer failures at  ConEd  plant at 14th and FDR.  Power   outages  could get worse. #Sandy,/miyridian/status/263071372224389120,291522628.0,miyridian,Likely transformer failures ConEd plant th FDR Power outages could get worse Sandy,Likely transformer failure ConEd plant th FDR Power outage could get worse Sandy ,transformer failure plant outage ,ConEd FDR Power Sandy ,Sandy ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.45,50.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290,2079,263071896571084802,2012-10-29 20:00:00,no media,False,False,no media,0.0,0.0,2.0,"MT @conedison : #ConEd  - All NYers, stay away from downed  power  lines, call 311. Report any  outages  to 1-800-75- CONED  or  http:// coned.com  ",/Nina_Terrero/status/263071896571084802,246923540.0,Nina_Terrero,MT conedison ConEd All NYers stay away downed power lines call Report outages CONED coned,MT conedison ConEd All NYers stay away downed power line call Report outage CONED coned ,MT conedison power line call ,ConEd NYers Report CONED ,MT ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.45,50.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
291,2385,263072249433686016,2012-10-29 20:00:00,no media,False,False,no media,0.0,0.0,0.0,"MT @conedison : #ConEd  - All NYers, stay away from downed  power  lines, call 311. Report any  outages  to 1-800-75- CONED  or  http:// coned.com  ",/BreslovBoy/status/263072249433686016,873837595.0,BreslovBoy,MT conedison ConEd All NYers stay away downed power lines call Report outages CONED coned,MT conedison ConEd All NYers stay away downed power line call Report outage CONED coned ,MT conedison power line call ,ConEd NYers Report CONED ,MT ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.45,50.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
294,3027,263074203740282881,2012-10-29 20:00:00,no media,False,False,no media,0.0,0.0,1.0,Map of lower Manhattan  ConEd   power   outages . Lights here still on but dim! #nyc  #sandy   http:// instagr.am/p/RYt_3kThgH/  ,/dgilford/status/263074203740282881,20688403.0,dgilford,Map lower Manhattan ConEd power outages Lights still dim nyc sandy instagr p RYt kThgH,Map lower Manhattan ConEd power outage Lights still dim nyc sandy instagr p RYt kThgH ,power outage sandy instagr p RYt ,Manhattan ConEd Lights ,Manhattan ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.45,50.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295,674,263074414646677504,2012-10-29 20:00:00,no media,False,False,no media,0.0,0.0,0.0,"ConEd  warns lower Manhattan customers of possible  power   outages   http://www. chicagotribune.com/news/sns-rt-us -storm-sandy-conedbre89s11x-20121029,0,6716868.story   …",/OrbitSocial/status/263074414646677504,131045719.0,OrbitSocial,ConEd warns lower Manhattan customers possible power outages chicagotribune news sns us storm sandy conedbre x story,ConEd warns lower Manhattan customer possible power outage chicagotribune news sn u storm sandy conedbre x story ,ConEd customer power outage chicagotribune news sn storm sandy conedbre story ,Manhattan u ,Manhattan ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.45,50.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
297,2120,263076538566733824,2012-10-29 20:00:00,no media,False,False,no media,1.0,0.0,6.0,@ ConEdison  website posting updates on  power   outage  information every 15 minutes  http:// bit.ly/vy0kvV    #Sandy,/JohnCLiu/status/263076538566733824,54203405.0,JohnCLiu,ConEdison website posting updates power outage information every minutes vy kvV Sandy,ConEdison website posting update power outage information every minute vy kvV Sandy ,ConEdison website update power outage information minute vy ,kvV Sandy ,Sandy ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.45,50.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
