,index,ID,datetime,has_media,is_reply,is_retweet,medias,nbr_favorite,nbr_reply,nbr_retweet,text,url,user_id,usernameTweet,lemmed_tweet,nouns,proper_nouns,geopolitical_ents
1094,2683,263527463995445249,2012-10-31 02:00:00,no media,False,False,no media,0.0,0.0,0.0,Manhattan  Power   Outages  to Continue for Days:  ConEd  - Residents of lower Manhattan faced up to four days without pow...  http:// ow.ly/2sXhXN  ,/AOA_ORG/status/263527463995445249,75781305.0,AOA_ORG,Manhattan Power Outages to Continue for Days : ConEd - Residents of lower Manhattan faced up to four day without pow ... http :/ / ow.ly/2sXhXN ,Days ConEd Residents day pow http ,Manhattan Power Outages Manhattan ow.ly/2sXhXN ,Manhattan 
1095,3730,263527473784971264,2012-10-31 02:00:00,no media,False,False,no media,0.0,0.0,0.0,Manhattan  Power   Outages  to Continue for Days:  ConEd  - Residents of lower Manhattan faced up to four days without pow...  http:// ow.ly/2sXhV5  ,/allinsgrpwp/status/263527473784971264,231514046.0,allinsgrpwp,Manhattan Power Outages to Continue for Days : ConEd - Residents of lower Manhattan faced up to four day without pow ... http :/ / ow.ly/2sXhV5 ,Days ConEd Residents day pow http ,Manhattan Power Outages Manhattan ,Manhattan 
1096,2569,263527536951185408,2012-10-31 02:00:00,no media,False,False,no media,0.0,0.0,0.0,Manhattan  Power   Outages  to Continue for Days:  ConEd  - Residents of lower Manhattan faced up to four days without pow...  http:// ow.ly/2sXhPh  ,/sabalinsurance/status/263527536951185408,119156701.0,sabalinsurance,Manhattan Power Outages to Continue for Days : ConEd - Residents of lower Manhattan faced up to four day without pow ... http :/ / ow.ly/2sXhPh ,Days ConEd Residents day pow http ,Manhattan Power Outages Manhattan ow.ly/2sXhPh ,Manhattan 
1097,1033,263527550364561408,2012-10-31 02:00:00,no media,False,False,no media,0.0,0.0,0.0,Manhattan  Power   Outages  to Continue for Days:  ConEd  - Residents of lower Manhattan faced up to four days without pow...  http:// ow.ly/2sXhMR  ,/LundInsurance/status/263527550364561408,465975177.0,LundInsurance,Manhattan Power Outages to Continue for Days : ConEd - Residents of lower Manhattan faced up to four day without pow ... http :/ / ow.ly/2sXhMR ,Days ConEd Residents day pow http ow.ly/2sXhMR ,Manhattan Power Outages Manhattan ,Manhattan 
1098,3280,263539164291670017,2012-10-31 03:00:00,no media,False,False,no media,0.0,0.0,0.0,New post: Manhattan  Power   Outages  to Continue for Days:  ConEd   http://www. paccioneinsurance.com/blog/2012/10/3 1/manhattan-power-outages-to-c   …,/Paccioneinsuran/status/263539164291670017,446838913.0,Paccioneinsuran,New post : Manhattan Power Outages to Continue for Days : ConEd http://www . paccioneinsurance.com/blog/2012/10/3 1 / manhattan-power-outages-to-c … ,post Days power outages c ,Manhattan Power Outages ConEd http://www ,
1099,4261,263543671188750336,2012-10-31 03:00:00,no media,False,False,no media,0.0,0.0,0.0,Manhattan  Power   Outages  to Continue for Days:  ConEd : Residents of lower Manhattan faced up to four days without ...  http:// bit.ly/W5gszQ  ,/jr_recruiter/status/263543671188750336,331681515.0,jr_recruiter,Manhattan Power Outages to Continue for Days : ConEd : Residents of lower Manhattan faced up to four day without ... http :/ / bit.ly/W5gszQ ,Days ConEd Residents day http bit.ly/W5gszQ ,Manhattan Power Outages Manhattan ,Manhattan 
1100,3277,263543685470367744,2012-10-31 03:00:00,no media,False,False,no media,0.0,0.0,0.0,Manhattan  Power   Outages  to Continue for Days:  ConEd : Residents of lower Manhattan faced up to four days without ...  http:// bit.ly/W5gszQ  ,/jallenco/status/263543685470367744,18686434.0,jallenco,Manhattan Power Outages to Continue for Days : ConEd : Residents of lower Manhattan faced up to four day without ... http :/ / bit.ly/W5gszQ ,Days ConEd Residents day http bit.ly/W5gszQ ,Manhattan Power Outages Manhattan ,Manhattan 
1101,3346,263550358633185280,2012-10-31 03:00:00,no media,False,False,no media,0.0,0.0,0.0,ConEd  said customers served by underground equipment should be restored to service in four days!!! #Sandy  #NYC  #PowerOutage,/AlBraik/status/263550358633185280,260785529.0,AlBraik,ConEd said customer served by underground equipment should be restored to service in four day ! ! ! #Sandy #NYC #PowerOutage ,ConEd customer equipment service day Sandy NYC # PowerOutage ,,
1102,10,263555684828852224,2012-10-31 04:00:00,no media,False,False,no media,0.0,0.0,0.0,Manhattan  Power   Outages  to Continue for Days:  ConEd   http:// goo.gl/fb/eF4N8  ,/BizInfoWoman/status/263555684828852224,144881703.0,BizInfoWoman,Manhattan Power Outages to Continue for Days : ConEd http :/ / goo.gl/fb/eF4N8 ,Days ConEd http ,Manhattan Power Outages ,
1103,1549,263574208838258688,2012-10-31 05:00:00,no media,False,False,no media,0.0,0.0,0.0,Manhattan  Power   Outages  to Continue for Days:  ConEd : Residents of lower Manhattan faced up to four days without ...  http:// bit.ly/XYbSBG  ,/GarrityIns/status/263574208838258688,407005158.0,GarrityIns,Manhattan Power Outages to Continue for Days : ConEd : Residents of lower Manhattan faced up to four day without ... http :/ / bit.ly/XYbSBG ,Days ConEd Residents day http bit.ly/XYbSBG ,Manhattan Power Outages Manhattan ,Manhattan 
1104,3214,263574343777398784,2012-10-31 05:00:00,no media,False,False,no media,0.0,0.0,0.0,Manhattan  Power   Outages  to Continue for Days  ConEd   http:// tf.to/a7nxb  ,/nycity_news/status/263574343777398784,224199472.0,nycity_news,Manhattan Power Outages to Continue for Days ConEd http :/ / tf.to/a7nxb ,http tf.to/a7nxb ,Manhattan Power Outages Days ConEd ,
1105,451,263591149401427970,2012-10-31 06:00:00,no media,False,False,no media,0.0,0.0,0.0,Manhattan  Power   Outages  to Continue for Days:  ConEd   http:// insurancefeeder.com    #insurance,/insurancefeeder/status/263591149401427970,852653737.0,insurancefeeder,Manhattan Power Outages to Continue for Days : ConEd http :/ / insurancefeeder.com #insurance ,Days ConEd http # insurance ,Manhattan Power Outages ,
1106,611,263600318036709377,2012-10-31 07:00:00,no media,True,False,no media,0.0,1.0,0.0,@ nevdull77   http:// is.gd/umpxAX     conEdison   power   outage  map,/nsmfoo/status/263600318036709377,343205324.0,nsmfoo,@ nevdull 77 http :/ / is.gd/umpxAX conEdison power outage map ,http is.gd/umpxAX conEdison power outage map ,,
1107,1251,263618712668626944,2012-10-31 08:00:00,no media,False,False,no media,0.0,0.0,0.0,Manhattan  Power   Outages  to Continue for Days:  ConEd  - Residents of lower Manhattan faced up to four days without...  http:// fb.me/JURVE2ZQ  ,/RicheyInsurance/status/263618712668626944,464363349.0,RicheyInsurance,Manhattan Power Outages to Continue for Days : ConEd - Residents of lower Manhattan faced up to four day without ... http :/ / fb.me/JURVE2ZQ ,Days ConEd Residents day http fb.me/JURVE2ZQ ,Manhattan Power Outages Manhattan ,Manhattan 
1108,4108,263619365788872704,2012-10-31 08:00:00,no media,False,False,no media,0.0,0.0,0.0,Ins Journal Article: Manhattan  Power   Outages  to Continue for Days:  ConEd   http:// ow.ly/2sXxmz  ,/IIAGeorgia/status/263619365788872704,158806764.0,IIAGeorgia,Ins Journal Article : Manhattan Power Outages to Continue for Days : ConEd http :/ / ow.ly/2sXxmz ,Article Days ConEd http ,Ins Journal Manhattan Power Outages ,
1109,545,263619488216391680,2012-10-31 08:00:00,no media,False,False,no media,13.0,19.0,31.0,See #ConEdison 's  outage  map for area  power  restoration updates:  http:// bit.ly/Qjxum6    (click on Summary for area numbers) #Westchester  #NYC,/ConEdison/status/263619488216391680,20262083.0,ConEdison,See #ConEdison ' s outage map for area power restoration update : http :/ / bit.ly/Qjxum6 ( click on Summary for area number ) #Westchester #NYC ,s outage map area power restoration update http area number # Westchester # ,# ConEdison bit.ly/Qjxum6 Summary NYC ,
1110,1427,263621089748463616,2012-10-31 08:00:00,no media,False,False,no media,0.0,0.0,1.0,"Very useful #ConEd  guide for  power   outages , like keeping fridge closed.
 http:// is.gd/QieeTp    #Sandy",/SenStorobin/status/263621089748463616,611774061.0,SenStorobin,"Very useful #ConEd guide for power outage , like keeping fridge closed . http :/ / is.gd/QieeTp #Sandy ",guide power outage fridge http ,ConEd Sandy ,
1111,1635,263622960064102400,2012-10-31 08:00:00,no media,False,False,no media,0.0,0.0,0.0,"It's almost all ""pending"" MT @ConEdison : Outage  map for  power  restoration updates:  http:// bit.ly/Qjxum6    #sandy",/jason_w_white/status/263622960064102400,34018040.0,jason_w_white,"It's almost all "" pending "" MT @ConEdison : Outage map for power restoration update : http :/ / bit.ly/Qjxum6 #sandy ",Outage map power restoration update http # ,MT @ConEdison ,
1112,2917,263623409483780098,2012-10-31 08:00:00,no media,False,False,no media,0.0,0.0,0.0,RT @ijournal : Manhattan  Power   Outages  to Continue for Days:  ConEd   http:// bit.ly/V7xbRz  ,/PremierAgents/status/263623409483780098,44939632.0,PremierAgents,RT @ijournal : Manhattan Power Outages to Continue for Days : ConEd http :/ / bit.ly/V7xbRz ,Days ConEd http ,RT @ijournal Manhattan Power Outages bit.ly/V7xbRz ,
1113,2246,263623732751396864,2012-10-31 08:00:00,no media,True,False,no media,0.0,0.0,0.0,"@ ConEdison  my area shows no more  outage  on map yet still no  power , how come? Thanks!",/RestoinRJulia/status/263623732751396864,222509944.0,RestoinRJulia,"@ ConEdison my area show no more outage on map yet still no power , how come ? Thanks ! ",area outage map power Thanks ,ConEdison ,
1114,2617,263626356770893824,2012-10-31 08:00:00,no media,False,False,no media,0.0,0.0,1.0,See #ConEdison 's  outage  map for area  power  restoration updates:  http:// bit.ly/Qjxum6    (click on Summary for area numbers) #Westchester  #NYC,/vanessavelezny/status/263626356770893824,39664994.0,vanessavelezny,See #ConEdison ' s outage map for area power restoration update : http :/ / bit.ly/Qjxum6 ( click on Summary for area number ) #Westchester #NYC ,s outage map area power restoration update http area number # Westchester # ,# ConEdison bit.ly/Qjxum6 Summary NYC ,
1115,3350,263627173431226368,2012-10-31 09:00:00,no media,False,False,no media,0.0,0.0,0.0,"“@SenStorobin : Very useful #ConEd  guide for  power   outages , like keeping fridge closed.
 http:// is.gd/QieeTp    #Sandy ” #whatwilltheythinkofnext",/pacovell/status/263627173431226368,18303132.0,pacovell,"“ @SenStorobin : Very useful #ConEd guide for power outage , like keeping fridge closed . http :/ / is.gd/QieeTp #Sandy ” #whatwilltheythinkofnext ",guide power outage fridge http # whatwilltheythinkofnext ,ConEd Sandy ,
1116,969,263629856099667968,2012-10-31 09:00:00,no media,True,False,no media,0.0,0.0,0.0,@ ConEdison  the link is not working to see the  outage  map. Any idea when we'll get  power  in Chelsea?,/LadyLattimer/status/263629856099667968,211906269.0,LadyLattimer,@ ConEdison the link is not working to see the outage map . Any idea when we'll get power in Chelsea ? ,link outage map idea power ,ConEdison Chelsea ,
1117,324,263631023651299328,2012-10-31 09:00:00,no media,False,False,no media,0.0,0.0,0.0,“See #ConEdison 's  outage  map for area  power  restoration updates:  http:// bit.ly/Qjxum6    (click on Summary for area numbers) #Westchester  #NYC ”,/LatinaAnarchist/status/263631023651299328,202786571.0,LatinaAnarchist,“ See #ConEdison ' s outage map for area power restoration update : http :/ / bit.ly/Qjxum6 ( click on Summary for area number ) #Westchester #NYC ” ,s outage map area power restoration update http area number # # ,# ConEdison bit.ly/Qjxum6 Summary Westchester NYC ,
1118,3805,263632638051504128,2012-10-31 09:00:00,no media,False,False,no media,0.0,0.0,0.0,RT @conedliz: See #ConEdison 's  outage  map for area  power  restoration updates:  http:// bit.ly/Qjxum6    (click on Summary for area numbers) #NYC,/HeartShare/status/263632638051504128,31161602.0,HeartShare,RT @conedliz : See #ConEdison ' s outage map for area power restoration update : http :/ / bit.ly/Qjxum6 ( click on Summary for area number ) #NYC ,s outage map area power restoration update http area number NYC ,RT # ConEdison bit.ly/Qjxum6 Summary ,Summary 
1119,4146,263633219990220801,2012-10-31 09:00:00,no media,False,False,no media,1.0,0.0,9.0,Happy Halloween. Here is a spooky  ConEd   power   outage  map.  http:// gaw.kr/cjZE0a  ,/Gawker/status/263633219990220801,8936082.0,Gawker,Happy Halloween . Here is a spooky ConEd power outage map . http :/ / gaw.kr/cjZE0a ,spooky power outage map http gaw.kr/cjZE0a ,Happy Halloween ConEd ,
1120,211,263640710467710976,2012-10-31 09:00:00,no media,False,False,no media,0.0,0.0,0.0,"According to @ConEdison   outage  map, roughly 5,000 homes got  power  back (other 5,000 still out due to Burning wires). Hope I got  power  back!",/TheKosherYoda/status/263640710467710976,16404504.0,TheKosherYoda,"According to @ConEdison outage map , roughly 5,000 home got power back ( other 5,000 still out due to Burning wire ) . Hope I got power back ! ",outage map home power wire power ,@ConEdison ,
1121,2668,263645195806068736,2012-10-31 10:00:00,no media,False,False,no media,0.0,0.0,0.0,RT @ConEdison : See #ConEdison 's  outage  map for area  power  restoration updates:  http:// bit.ly/Qjxum6    #Westchester  #NYC,/rpangeles/status/263645195806068736,327440092.0,rpangeles,RT @ConEdison : See #ConEdison ' s outage map for area power restoration update : http :/ / bit.ly/Qjxum6 #Westchester #NYC ,@ConEdison s outage map area power restoration update http # # ,RT # ConEdison Westchester NYC ,
1122,3745,263645197500563456,2012-10-31 10:00:00,no media,False,False,no media,0.0,0.0,0.0,RT @ConEdison : See #ConEdison 's  outage  map for area  power  restoration updates:  http:// bit.ly/Qjxum6    #Westchester  #NYC,/Talent2050/status/263645197500563456,43916118.0,Talent2050,RT @ConEdison : See #ConEdison ' s outage map for area power restoration update : http :/ / bit.ly/Qjxum6 #Westchester #NYC ,@ConEdison s outage map area power restoration update http # # ,RT # ConEdison Westchester NYC ,
1123,2231,263649528148807682,2012-10-31 10:00:00,no media,False,False,no media,0.0,2.0,1.0,"Power   outage  updates from #ConEdison  are painfully vague,  especially for Manhattan -- time to leave town for a few days?",/danackerman/status/263649528148807682,3530911.0,danackerman,"Power outage update from #ConEdison are painfully vague , especially for Manhattan - - time to leave town for a few day ? ",Power outage update time town day ,ConEdison Manhattan ,Manhattan 
1124,2653,263650454473428992,2012-10-31 10:00:00,no media,False,False,no media,0.0,0.0,0.0,Gawker: Happy Halloween. Here is a spooky  ConEd   power   outage  map.  http:// gaw.kr/cjZE0a   : Gawker: Happy Halloween....  http:// adf.ly/EDkgE  ,/JoanneLuvoni/status/263650454473428992,428823521.0,JoanneLuvoni,Gawker : Happy Halloween . Here is a spooky ConEd power outage map . http :/ / gaw.kr/cjZE0a : Gawker : Happy Halloween ... http :/ / adf.ly/EDkgE ,Gawker spooky power outage map http gaw.kr/cjZE0a Gawker ,Happy Halloween ConEd Happy Halloween http adf.ly/EDkgE ,
1125,3124,263653020150161408,2012-10-31 10:00:00,no media,False,False,no media,0.0,0.0,0.0,@ GoogleLocalNYC  Is the Oreo Factory open today or are you affected from the  ConEd   power   outage ?,/onetonnoodle/status/263653020150161408,15659821.0,onetonnoodle,@ GoogleLocalNYC Is the Oreo Factory open today or are you affected from the ConEd power outage ? ,today power outage ,GoogleLocalNYC Oreo Factory ConEd ,
1126,4336,263656103466897408,2012-10-31 10:00:00,no media,False,False,no media,0.0,0.0,0.0,Pls check @conedison  's  outage  map 4  power  restoration updates in ur neighborhood:  http:// bit.ly/vy0kvV    & please hang in there! #Sandy,/PaletteFund/status/263656103466897408,77896697.0,PaletteFund,Pls check @conedison ' s outage map 4 power restoration update in ur neighborhood : http :/ / bit.ly/vy0kvV & please hang in there ! #Sandy ,s outage map power restoration update neighborhood ,http bit.ly/vy0kvV Sandy ,
1127,1203,263661530061627393,2012-10-31 11:00:00,no media,False,False,no media,0.0,0.0,1.0,really useful  power   outage  map from  ConEd  - RT @ConEdison : See #ConEdison 's  outage  map:  http:// bit.ly/Qjxum6  ,/steph_king/status/263661530061627393,15337520.0,steph_king,really useful power outage map from ConEd - RT @ConEdison : See #ConEdison ' s outage map : http :/ / bit.ly/Qjxum6 ,power outage map @ConEdison s outage map http bit.ly/Qjxum6 ,ConEd RT # ConEdison ,
1128,531,263662752835436545,2012-10-31 11:00:00,no media,False,False,no media,0.0,0.0,0.0,Above is a screenshot of the  ConEd   power   outage  map. Click...  http:// dlvr.it/2PsdXl  ,/FugaStudios/status/263662752835436545,176829184.0,FugaStudios,Above is a screenshot of the ConEd power outage map . Click ... http :/ / dlvr.it/2PsdXl ,screenshot power outage map dlvr.it/2PsdXl ,ConEd http ,
1129,3781,263662882871468032,2012-10-31 11:00:00,no media,False,False,no media,0.0,0.0,0.0,Above is a screenshot of the  ConEd   power   outage  map. Click...  http:// dlvr.it/2Psdvh    #Gawker,/newzkast/status/263662882871468032,543944864.0,newzkast,Above is a screenshot of the ConEd power outage map . Click ... http :/ / dlvr.it/2Psdvh #Gawker ,screenshot power outage map http dlvr.it/2Psdvh ,ConEd Gawker ,
1130,974,263663459881865216,2012-10-31 11:00:00,no media,True,False,no media,0.0,1.0,0.0,@ ZiaJD  Is everything south of 39th Street still experiencing the  ConEd   power   outage ?,/onetonnoodle/status/263663459881865216,15659821.0,onetonnoodle,@ ZiaJD Is everything south of 39th Street still experiencing the ConEd power outage ? ,everything power outage ,ZiaJD Street ConEd ,
1131,645,263671289473028096,2012-10-31 11:00:00,no media,False,False,no media,0.0,0.0,0.0,@ ConEdison  why did I just lose  power ? Zip code 11377????... I can't even get through to report the  outage ...,/jess4ureyes/status/263671289473028096,127659864.0,jess4ureyes,@ ConEdison why did I just lose power ? Zip code 11377 ? ? ? ... I can't even get through to report the outage ... ,power Zip code outage ,ConEdison ,
1132,2405,263676778567053313,2012-10-31 12:00:00,no media,False,False,no media,0.0,0.0,1.0,"Per  ConEd   outages  NOW in #NYC  Manhattan - 234k, Brooklyn - 103k, Queens - 108k, Bronx - 40k, Staten Island - 114k Total: 599k+ without  power",/NYCGreenfield/status/263676778567053313,104589290.0,NYCGreenfield,"Per ConEd outage NOW in #NYC Manhattan - 234k , Brooklyn - 103k , Queens - 108k , Bronx - 40k , Staten Island - 114k Total : 599k + without power ",outage Total 599k power ,ConEd NYC Manhattan 234k Brooklyn 103k Queens 108k Bronx 40k Staten Island 114k ,Bronx 
1133,2637,263677272182108160,2012-10-31 12:00:00,no media,True,False,no media,0.0,0.0,1.0,@ ConEdison  Is the  outage  map updated to reflect who has had their  power  restored? Do we know where?,/DarthDial_Up/status/263677272182108160,108176654.0,DarthDial_Up,@ ConEdison Is the outage map updated to reflect who ha had their power restored ? Do we know where ? ,outage map power ,ConEdison ,
1134,2276,263682365208018944,2012-10-31 12:00:00,no media,False,False,no media,0.0,0.0,0.0,# SANDY  REPORT| POWER ~ OUTAGE  MAP|#NY  Ck @ConEdison  update info  http:// bit.ly/Qjxum6    Thots/prayers w/you #NYC  #NJ  #CT  #DE  #VA  (( @morphing  )),/SherronU/status/263682365208018944,32631520.0,SherronU,# SANDY REPORT | POWER ~ OUTAGE MAP | #NY Ck @ConEdison update info http :/ / bit.ly/Qjxum6 Thots / prayer w / you #NYC #NJ #CT #DE #VA ( ( @morphing ) ) ,POWER OUTAGE MAP update info http prayer w # DE ,SANDY REPORT NY Ck @ConEdison bit.ly/Qjxum6 Thots NYC NJ CT VA ,
1135,1696,263683462114971648,2012-10-31 12:00:00,no media,False,False,no media,0.0,1.0,0.0,"Beautiful sunny day in #brooklyn , too bad #coned  still hasn't fixed the lower manhattan  power   outage  from #sandy pic.twitter.com/cNDHaz0g",/aaronsylvan/status/263683462114971648,15701519.0,aaronsylvan,"Beautiful sunny day in #brooklyn , too bad #coned still hasn't fixed the lower manhattan power outage from #sandy pic.twitter.com/cNDHaz0g ",day brooklyn # manhattan power outage ,pic.twitter.com/cNDHaz0g ,
1136,1942,263683794933002241,2012-10-31 12:00:00,no media,False,False,no media,1.0,2.0,9.0,"Gov on  power   outages : It's going to depend on what part of the city you live in, @ConEdison  offering updated info #sandy",/NYGovCuomo/status/263683794933002241,232268199.0,NYGovCuomo,"Gov on power outage : It's going to depend on what part of the city you live in , @ConEdison offering updated info #sandy ",power outage part city info # sandy ,@ConEdison ,
1137,3394,263683964768751616,2012-10-31 12:00:00,no media,False,False,no media,0.0,0.0,0.0,"Gov on  power   outages : It's going to depend on what part of the city you live in, @ConEdison  offering updated info #sandy",/KevinClamato/status/263683964768751616,16223941.0,KevinClamato,"Gov on power outage : It's going to depend on what part of the city you live in , @ConEdison offering updated info #sandy ",power outage part city info # sandy ,@ConEdison ,
1138,3674,263690916622106624,2012-10-31 13:00:00,no media,False,False,no media,0.0,0.0,0.0,@ ConEdison  why did I just lose  power ? Zip code 11377????... I can't even get through to report the  outage ... I need info pls,/jess4ureyes/status/263690916622106624,127659864.0,jess4ureyes,@ ConEdison why did I just lose power ? Zip code 11377 ? ? ? ... I can't even get through to report the outage ... I need info pls ,power Zip code outage info ,ConEdison ,
1139,4241,263693944607621120,2012-10-31 13:00:00,no media,True,False,no media,0.0,0.0,0.0,"@ robastorino  @westchestergov  Without  power  and spotty cell at house, have to leave house to report  outage ... Call doesn't go through. #ConEd",/janesports/status/263693944607621120,14892214.0,janesports,"@ robastorino @westchestergov Without power and spotty cell at house , have to leave house to report outage ... Call doesn't go through . #ConEd ",robastorino power cell house house outage Call ConEd ,,
1140,1930,263700030584672257,2012-10-31 13:00:00,no media,False,False,no media,0.0,0.0,0.0,I've never seen so many Con Ed trucks on the streets. #coned  #poweroutage   http:// instagr.am/p/RdKpmrFNjg/  ,/JanetJewelryNYC/status/263700030584672257,46040953.0,JanetJewelryNYC,I've never seen so many Con Ed truck on the street . #coned #poweroutage http :/ / instagr.am/p/RdKpmrFNjg/ ,truck street # poweroutage http instagr.am/p/RdKpmrFNjg/ ,Con Ed ,
1141,755,263708208739266560,2012-10-31 14:00:00,no media,False,False,no media,0.0,0.0,0.0,Above is a screenshot of the  ConEd   power   outage  map. Click...  http:// bit.ly/SxpfWQ  ,/Pop_Life_USA/status/263708208739266560,19718429.0,Pop_Life_USA,Above is a screenshot of the ConEd power outage map . Click ... http :/ / bit.ly/SxpfWQ ,screenshot power outage map ,ConEd http bit.ly/SxpfWQ ,
1142,1864,263711813898756096,2012-10-31 14:00:00,no media,False,False,no media,0.0,0.0,0.0,"Good To Know:  ConEd  's  Power   Outage  Map Is Fun, Informative   http:// goo.gl/9xx1q  ",/Margerykasel/status/263711813898756096,450217120.0,Margerykasel,"Good To Know : ConEd ' s Power Outage Map Is Fun , Informative http :/ / goo.gl/9xx1q ",ConEd http goo.gl/9xx1q ,Know Power Outage Map Fun Informative ,
1143,2934,263712080794898432,2012-10-31 14:00:00,no media,False,False,no media,0.0,0.0,0.0,"Good To Know:  ConEd 's  Power   Outage  Map Is Fun, Informative  http:// dlvr.it/2PvzcP  ",/jordancappella/status/263712080794898432,143598950.0,jordancappella,"Good To Know : ConEd ' s Power Outage Map Is Fun , Informative http :/ / dlvr.it/2PvzcP ",ConEd http dlvr.it/2PvzcP ,Know Power Outage Map Fun Informative ,
1144,2893,263713146198425600,2012-10-31 14:00:00,no media,False,False,no media,0.0,0.0,0.0,"Good To Know:  ConEd  's  Power   Outage  Map Is Fun, Informative   http:// goo.gl/9xx1q  ",/Odessamahabir/status/263713146198425600,450712148.0,Odessamahabir,"Good To Know : ConEd ' s Power Outage Map Is Fun , Informative http :/ / goo.gl/9xx1q ",ConEd http goo.gl/9xx1q ,Know Power Outage Map Fun Informative ,
1145,2967,263713353707446273,2012-10-31 14:00:00,no media,False,False,no media,0.0,0.0,0.0,"Yankel Miller says: ConEd   knew alrdy two months ago abt this  power   outage   ,He got a letter than, that they will cut off his electric..RT",/Mannye184/status/263713353707446273,702092426.0,Mannye184,"Yankel Miller say : ConEd knew alrdy two month ago abt this power outage , He got a letter than , that they will cut off his electric .. RT ",month abt power outage letter electric ,Yankel Miller ConEd RT ,
1146,2846,263713372497903616,2012-10-31 14:00:00,no media,False,False,no media,0.0,0.0,0.0,You can see #ConEdison 's  outage  map for area  power  restoration updates:  http:// bit.ly/Qjxum6    #newyork  #sandy,/miki_ikeda/status/263713372497903616,92696027.0,miki_ikeda,You can see #ConEdison ' s outage map for area power restoration update : http :/ / bit.ly/Qjxum6 #newyork #sandy ,s outage map area power restoration update http # newyork # sandy ,ConEdison ,
1147,1159,263717109517922308,2012-10-31 15:00:00,no media,False,False,no media,0.0,0.0,0.0,"Good To Know:  ConEd 's  Power   Outage  Map Is Fun, Informative  http:// q.gs/2V4mT  ",/EmilyVogue/status/263717109517922308,902966772.0,EmilyVogue,"Good To Know : ConEd ' s Power Outage Map Is Fun , Informative http :/ / q.gs/2V4mT ",ConEd http q.gs/2V4mT ,Know Power Outage Map Fun Informative ,
1148,3011,263717728743989248,2012-10-31 15:00:00,no media,False,False,no media,0.0,0.0,0.0,"Good To Know:  ConEd 's  Power   Outage  Map Is Fun, Informative: There's nothing like an interactive feature to next-...  http:// bit.ly/SlRDKb  ",/zafashop7/status/263717728743989248,313473649.0,zafashop7,"Good To Know : ConEd ' s Power Outage Map Is Fun , Informative : There's nothing like an interactive feature to next - ... http :/ / bit.ly/SlRDKb ",ConEd nothing feature http bit.ly/SlRDKb ,Know Power Outage Map Fun Informative ,
1149,3351,263717731902316545,2012-10-31 15:00:00,no media,False,False,no media,0.0,0.0,0.0,"Good To Know:  ConEd 's  Power   Outage  Map Is Fun, Informative: There's nothing like an interactive feature to next-...  http:// bit.ly/SlRE0t  ",/TrendTap/status/263717731902316545,180997016.0,TrendTap,"Good To Know : ConEd ' s Power Outage Map Is Fun , Informative : There's nothing like an interactive feature to next - ... http :/ / bit.ly/SlRE0t ",ConEd nothing feature http bit.ly/SlRE0t ,Know Power Outage Map Fun Informative ,
1150,3458,263717739787591680,2012-10-31 15:00:00,no media,False,False,no media,0.0,0.0,0.0,"Good To Know:  ConEd 's  Power   Outage  Map Is Fun, Informative: There's nothing like an interactive feature to next-...  http:// bit.ly/SlRDKb  ",/GrandiosMarket/status/263717739787591680,443191803.0,GrandiosMarket,"Good To Know : ConEd ' s Power Outage Map Is Fun , Informative : There's nothing like an interactive feature to next - ... http :/ / bit.ly/SlRDKb ",ConEd nothing feature http bit.ly/SlRDKb ,Know Power Outage Map Fun Informative ,
1151,2354,263717749459668992,2012-10-31 15:00:00,no media,False,False,no media,0.0,0.0,0.0,"Good To Know:  ConEd 's  Power   Outage  Map Is Fun, Informative: There's nothing like an interactive feat...  http:// bit.ly/SlRDKb    #Refinery29",/The_News_DIVA/status/263717749459668992,15501305.0,The_News_DIVA,"Good To Know : ConEd ' s Power Outage Map Is Fun , Informative : There's nothing like an interactive feat ... http :/ / bit.ly/SlRDKb #Refinery29 ",ConEd nothing feat http bit.ly/SlRDKb # ,Know Power Outage Map Fun Informative ,
1152,305,263720196563415040,2012-10-31 15:00:00,no media,False,False,no media,0.0,0.0,0.0,"Good To Know:  ConEd 's  Power   Outage  Map Is Fun, Informative  http:// bit.ly/TuKkly  ",/shelf9/status/263720196563415040,462821891.0,shelf9,"Good To Know : ConEd ' s Power Outage Map Is Fun , Informative http :/ / bit.ly/TuKkly ",ConEd http ,Know Power Outage Map Fun Informative bit.ly/TuKkly ,
1153,498,263720399483834368,2012-10-31 15:00:00,no media,False,False,no media,0.0,0.0,0.0,"◦ Refinery29: Good To Know:  ConEd 's  Power   Outage  Map Is Fun, Informative: There's nothing like an interactive...  http:// goo.gl/vN4ic  ",/kelenike/status/263720399483834368,237107151.0,kelenike,"◦ Refinery 29 : Good To Know : ConEd ' s Power Outage Map Is Fun , Informative : There's nothing like an interactive ... http :/ / goo.gl/vN4ic ",ConEd nothing ,◦ Refinery Know Power Outage Map Fun Informative ,
1154,1773,263721639987003392,2012-10-31 15:00:00,no media,False,False,no media,0.0,0.0,0.0,Above is a screenshot of the  ConEd   power   outage  map. Click...  http:// bit.ly/SlWsmE  ,/Euro_Celeb/status/263721639987003392,121464755.0,Euro_Celeb,Above is a screenshot of the ConEd power outage map . Click ... http :/ / bit.ly/SlWsmE ,screenshot power outage map http bit.ly/SlWsmE ,ConEd ,
