,date,id,tweet,userid
47,2017-03-15 05:55:58,841890696051195905,.@ConEdison is responding to a power outage in SI; ZIP 10312.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'NotifyNYC'
48,2017-03-15 05:25:15,841882966829760512,@ConEdison power outage in Staten Island...Edgegrove ave  cant seem to report it on the website,b'drfeelgo0d21'
49,2017-03-14 14:44:05,841661214581227521,NotifyNYC: .ConEdison is responding to a power outage in SI; ZIP 10308.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'EastCoast911IA'
50,2017-03-14 14:40:22,841660280421662724,.@ConEdison is responding to a power outage in SI; ZIP 10308.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'NotifyNYC'
51,2017-03-13 18:12:19,841351229989146631,"Be storm ready 
Emergencies dial 911

@GPDNY  Non emergency 914-989-1700

@ConEdison power outage 1-800-75-CONED
https://twitter.com/ConEdison/status/841298927399903232 …",b'GPDNY'
52,2017-03-11 06:33:10,840450507445538816,NotifyNYC: .ConEdison ConEd is responding to a power outage in QN ZIP 11004.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'EastCoast911IA'
53,2017-03-11 06:24:42,840448376047046656,.@ConEdison ConEd is responding to a power outage in QN ZIP 11004.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'NotifyNYC'
54,2017-03-05 09:30:00,838320680143745024,How much longer for this power outage?! #again @ConEdison @NewportBeachPD,b'LEBRISA'
55,2017-03-01 17:20:05,836989431097720838,No lights due to a ConEdison power outage at sacredsoundsyoga? No problem! Lunch classes are… https://www.instagram.com/p/BRGoljPjCs0/ ,b'SacredSoundsNYC'
56,2017-02-20 03:50:57,833524313479380992,@ConEdison . Power outage in Forest Hills near 67th Ave. 11375,b'cp_sundancekid'
57,2017-02-16 22:40:12,832358947646558208,"NotifyNYC: ConEdison    ConEd is responding to a power outage in Williamsbridge, BX.  Report service loss: 1-800-7… http://on.nyc.gov/22lyehC .",b'EastCoast911IA'
58,2017-02-16 22:29:39,832356295055405056,"@ConEdison    ConEd is responding to a power outage in Williamsbridge, BX.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .",b'NotifyNYC'
59,2017-02-15 00:47:21,831666171632025601,@ConEdison thanks had to stay in a hotel and then put our 4 month old in the hospital becase of power outage in park slope. #conedison,b'CrispyPolinsky'
60,2017-03-20 16:37:29,843864079072722945,"The power outage experience earlier today on Iona College's campus has been resolved.  Thanks, @ConEdison",b'ionacollege'
61,2017-03-20 14:22:08,843830016941195264,@ConEdison responding to power outage effecting 69 customers in area of @ionacollegepic.twitter.com/xyPUF70v8k,b'TalkoftheSound'
62,2017-03-16 22:28:36,842502888614191104,NotifyNYC: .ConEdison is responding to a power outage in SI ZIP 10314.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'EastCoast911IA'
63,2017-03-16 22:27:01,842502491023593472,.@ConEdison is responding to a power outage in SI ZIP 10314.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'NotifyNYC'
64,2017-03-16 22:25:21,842502072373317632,Props to your electric people tho @ConEdison for responding promptly to power outage. Your gas people could take a lesson.,b'msVbear'
65,2017-03-16 22:13:13,842499018106257408,.@ConEdison is reporting a power outage in portions of the West Shore with estimated time of restoration 7:30 pic.twitter.com/Fv7hrxEoqQ,b'StatenIslUSA'
66,2017-03-15 05:59:06,841891485339521024,NotifyNYC: .ConEdison is responding to a power outage in SI; ZIP 10312.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'EastCoast911IA'
67,2017-03-15 05:55:58,841890696051195905,.@ConEdison is responding to a power outage in SI; ZIP 10312.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'NotifyNYC'
68,2017-03-15 05:25:15,841882966829760512,@ConEdison power outage in Staten Island...Edgegrove ave  cant seem to report it on the website,b'drfeelgo0d21'
69,2017-03-14 14:44:05,841661214581227521,NotifyNYC: .ConEdison is responding to a power outage in SI; ZIP 10308.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'EastCoast911IA'
70,2017-03-14 14:40:22,841660280421662724,.@ConEdison is responding to a power outage in SI; ZIP 10308.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'NotifyNYC'
71,2017-03-13 18:12:19,841351229989146631,"Be storm ready 
Emergencies dial 911

@GPDNY  Non emergency 914-989-1700

@ConEdison power outage 1-800-75-CONED
https://twitter.com/ConEdison/status/841298927399903232 …",b'GPDNY'
72,2017-03-11 06:33:10,840450507445538816,NotifyNYC: .ConEdison ConEd is responding to a power outage in QN ZIP 11004.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'EastCoast911IA'
73,2017-03-11 06:24:42,840448376047046656,.@ConEdison ConEd is responding to a power outage in QN ZIP 11004.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'NotifyNYC'
74,2017-03-05 09:30:00,838320680143745024,How much longer for this power outage?! #again @ConEdison @NewportBeachPD,b'LEBRISA'
75,2017-03-01 17:20:05,836989431097720838,No lights due to a ConEdison power outage at sacredsoundsyoga? No problem! Lunch classes are… https://www.instagram.com/p/BRGoljPjCs0/ ,b'SacredSoundsNYC'
76,2017-02-20 03:50:57,833524313479380992,@ConEdison . Power outage in Forest Hills near 67th Ave. 11375,b'cp_sundancekid'
77,2017-02-16 22:40:12,832358947646558208,"NotifyNYC: ConEdison    ConEd is responding to a power outage in Williamsbridge, BX.  Report service loss: 1-800-7… http://on.nyc.gov/22lyehC .",b'EastCoast911IA'
78,2017-02-16 22:29:39,832356295055405056,"@ConEdison    ConEd is responding to a power outage in Williamsbridge, BX.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .",b'NotifyNYC'
79,2017-02-15 00:47:21,831666171632025601,@ConEdison thanks had to stay in a hotel and then put our 4 month old in the hospital becase of power outage in park slope. #conedison,b'CrispyPolinsky'
80,2017-03-20 16:37:29,843864079072722945,"The power outage experience earlier today on Iona College's campus has been resolved.  Thanks, @ConEdison",b'ionacollege'
81,2017-03-20 14:22:08,843830016941195264,@ConEdison responding to power outage effecting 69 customers in area of @ionacollegepic.twitter.com/xyPUF70v8k,b'TalkoftheSound'
82,2017-03-16 22:28:36,842502888614191104,NotifyNYC: .ConEdison is responding to a power outage in SI ZIP 10314.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'EastCoast911IA'
83,2017-03-16 22:27:01,842502491023593472,.@ConEdison is responding to a power outage in SI ZIP 10314.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'NotifyNYC'
84,2017-03-16 22:25:21,842502072373317632,Props to your electric people tho @ConEdison for responding promptly to power outage. Your gas people could take a lesson.,b'msVbear'
85,2017-03-16 22:13:13,842499018106257408,.@ConEdison is reporting a power outage in portions of the West Shore with estimated time of restoration 7:30 pic.twitter.com/Fv7hrxEoqQ,b'StatenIslUSA'
86,2017-03-15 05:59:06,841891485339521024,NotifyNYC: .ConEdison is responding to a power outage in SI; ZIP 10312.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'EastCoast911IA'
87,2017-03-15 05:55:58,841890696051195905,.@ConEdison is responding to a power outage in SI; ZIP 10312.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'NotifyNYC'
88,2017-03-15 05:25:15,841882966829760512,@ConEdison power outage in Staten Island...Edgegrove ave  cant seem to report it on the website,b'drfeelgo0d21'
89,2017-03-14 14:44:05,841661214581227521,NotifyNYC: .ConEdison is responding to a power outage in SI; ZIP 10308.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'EastCoast911IA'
90,2017-03-14 14:40:22,841660280421662724,.@ConEdison is responding to a power outage in SI; ZIP 10308.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'NotifyNYC'
91,2017-03-13 18:12:19,841351229989146631,"Be storm ready 
Emergencies dial 911

@GPDNY  Non emergency 914-989-1700

@ConEdison power outage 1-800-75-CONED
https://twitter.com/ConEdison/status/841298927399903232 …",b'GPDNY'
92,2017-03-11 06:33:10,840450507445538816,NotifyNYC: .ConEdison ConEd is responding to a power outage in QN ZIP 11004.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'EastCoast911IA'
93,2017-03-11 06:24:42,840448376047046656,.@ConEdison ConEd is responding to a power outage in QN ZIP 11004.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'NotifyNYC'
94,2017-03-05 09:30:00,838320680143745024,How much longer for this power outage?! #again @ConEdison @NewportBeachPD,b'LEBRISA'
95,2017-03-01 17:20:05,836989431097720838,No lights due to a ConEdison power outage at sacredsoundsyoga? No problem! Lunch classes are… https://www.instagram.com/p/BRGoljPjCs0/ ,b'SacredSoundsNYC'
96,2017-02-20 03:50:57,833524313479380992,@ConEdison . Power outage in Forest Hills near 67th Ave. 11375,b'cp_sundancekid'
97,2017-02-16 22:40:12,832358947646558208,"NotifyNYC: ConEdison    ConEd is responding to a power outage in Williamsbridge, BX.  Report service loss: 1-800-7… http://on.nyc.gov/22lyehC .",b'EastCoast911IA'
98,2017-02-16 22:29:39,832356295055405056,"@ConEdison    ConEd is responding to a power outage in Williamsbridge, BX.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .",b'NotifyNYC'
99,2017-02-15 00:47:21,831666171632025601,@ConEdison thanks had to stay in a hotel and then put our 4 month old in the hospital becase of power outage in park slope. #conedison,b'CrispyPolinsky'
100,2017-03-20 16:37:29,843864079072722945,"The power outage experience earlier today on Iona College's campus has been resolved.  Thanks, @ConEdison",b'ionacollege'
101,2017-03-20 14:22:08,843830016941195264,@ConEdison responding to power outage effecting 69 customers in area of @ionacollegepic.twitter.com/xyPUF70v8k,b'TalkoftheSound'
102,2017-03-16 22:28:36,842502888614191104,NotifyNYC: .ConEdison is responding to a power outage in SI ZIP 10314.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'EastCoast911IA'
103,2017-03-16 22:27:01,842502491023593472,.@ConEdison is responding to a power outage in SI ZIP 10314.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'NotifyNYC'
104,2017-03-16 22:25:21,842502072373317632,Props to your electric people tho @ConEdison for responding promptly to power outage. Your gas people could take a lesson.,b'msVbear'
105,2017-03-16 22:13:13,842499018106257408,.@ConEdison is reporting a power outage in portions of the West Shore with estimated time of restoration 7:30 pic.twitter.com/Fv7hrxEoqQ,b'StatenIslUSA'
106,2017-03-15 05:59:06,841891485339521024,NotifyNYC: .ConEdison is responding to a power outage in SI; ZIP 10312.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'EastCoast911IA'
107,2017-03-15 05:55:58,841890696051195905,.@ConEdison is responding to a power outage in SI; ZIP 10312.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'NotifyNYC'
108,2017-03-15 05:25:15,841882966829760512,@ConEdison power outage in Staten Island...Edgegrove ave  cant seem to report it on the website,b'drfeelgo0d21'
109,2017-03-14 14:44:05,841661214581227521,NotifyNYC: .ConEdison is responding to a power outage in SI; ZIP 10308.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'EastCoast911IA'
110,2017-03-14 14:40:22,841660280421662724,.@ConEdison is responding to a power outage in SI; ZIP 10308.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'NotifyNYC'
111,2017-03-13 18:12:19,841351229989146631,"Be storm ready 
Emergencies dial 911

@GPDNY  Non emergency 914-989-1700

@ConEdison power outage 1-800-75-CONED
https://twitter.com/ConEdison/status/841298927399903232 …",b'GPDNY'
112,2017-03-11 06:33:10,840450507445538816,NotifyNYC: .ConEdison ConEd is responding to a power outage in QN ZIP 11004.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'EastCoast911IA'
113,2017-03-11 06:24:42,840448376047046656,.@ConEdison ConEd is responding to a power outage in QN ZIP 11004.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'NotifyNYC'
114,2017-03-05 09:30:00,838320680143745024,How much longer for this power outage?! #again @ConEdison @NewportBeachPD,b'LEBRISA'
115,2017-03-01 17:20:05,836989431097720838,No lights due to a ConEdison power outage at sacredsoundsyoga? No problem! Lunch classes are… https://www.instagram.com/p/BRGoljPjCs0/ ,b'SacredSoundsNYC'
116,2017-02-20 03:50:57,833524313479380992,@ConEdison . Power outage in Forest Hills near 67th Ave. 11375,b'cp_sundancekid'
117,2017-02-16 22:40:12,832358947646558208,"NotifyNYC: ConEdison    ConEd is responding to a power outage in Williamsbridge, BX.  Report service loss: 1-800-7… http://on.nyc.gov/22lyehC .",b'EastCoast911IA'
118,2017-02-16 22:29:39,832356295055405056,"@ConEdison    ConEd is responding to a power outage in Williamsbridge, BX.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .",b'NotifyNYC'
119,2017-02-15 00:47:21,831666171632025601,@ConEdison thanks had to stay in a hotel and then put our 4 month old in the hospital becase of power outage in park slope. #conedison,b'CrispyPolinsky'
120,2017-03-20 16:37:29,843864079072722945,"The power outage experience earlier today on Iona College's campus has been resolved.  Thanks, @ConEdison",b'ionacollege'
121,2017-03-20 14:22:08,843830016941195264,@ConEdison responding to power outage effecting 69 customers in area of @ionacollegepic.twitter.com/xyPUF70v8k,b'TalkoftheSound'
122,2017-03-16 22:28:36,842502888614191104,NotifyNYC: .ConEdison is responding to a power outage in SI ZIP 10314.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'EastCoast911IA'
123,2017-03-16 22:27:01,842502491023593472,.@ConEdison is responding to a power outage in SI ZIP 10314.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'NotifyNYC'
124,2017-03-16 22:25:21,842502072373317632,Props to your electric people tho @ConEdison for responding promptly to power outage. Your gas people could take a lesson.,b'msVbear'
125,2017-03-16 22:13:13,842499018106257408,.@ConEdison is reporting a power outage in portions of the West Shore with estimated time of restoration 7:30 pic.twitter.com/Fv7hrxEoqQ,b'StatenIslUSA'
126,2017-03-15 05:59:06,841891485339521024,NotifyNYC: .ConEdison is responding to a power outage in SI; ZIP 10312.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'EastCoast911IA'
127,2017-03-15 05:55:58,841890696051195905,.@ConEdison is responding to a power outage in SI; ZIP 10312.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'NotifyNYC'
128,2017-03-15 05:25:15,841882966829760512,@ConEdison power outage in Staten Island...Edgegrove ave  cant seem to report it on the website,b'drfeelgo0d21'
129,2017-03-14 14:44:05,841661214581227521,NotifyNYC: .ConEdison is responding to a power outage in SI; ZIP 10308.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'EastCoast911IA'
130,2017-03-14 14:40:22,841660280421662724,.@ConEdison is responding to a power outage in SI; ZIP 10308.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'NotifyNYC'
131,2017-03-13 18:12:19,841351229989146631,"Be storm ready 
Emergencies dial 911

@GPDNY  Non emergency 914-989-1700

@ConEdison power outage 1-800-75-CONED
https://twitter.com/ConEdison/status/841298927399903232 …",b'GPDNY'
132,2017-03-11 06:33:10,840450507445538816,NotifyNYC: .ConEdison ConEd is responding to a power outage in QN ZIP 11004.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'EastCoast911IA'
133,2017-03-11 06:24:42,840448376047046656,.@ConEdison ConEd is responding to a power outage in QN ZIP 11004.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'NotifyNYC'
134,2017-03-05 09:30:00,838320680143745024,How much longer for this power outage?! #again @ConEdison @NewportBeachPD,b'LEBRISA'
135,2017-03-01 17:20:05,836989431097720838,No lights due to a ConEdison power outage at sacredsoundsyoga? No problem! Lunch classes are… https://www.instagram.com/p/BRGoljPjCs0/ ,b'SacredSoundsNYC'
136,2017-02-20 03:50:57,833524313479380992,@ConEdison . Power outage in Forest Hills near 67th Ave. 11375,b'cp_sundancekid'
137,2017-02-16 22:40:12,832358947646558208,"NotifyNYC: ConEdison    ConEd is responding to a power outage in Williamsbridge, BX.  Report service loss: 1-800-7… http://on.nyc.gov/22lyehC .",b'EastCoast911IA'
138,2017-02-16 22:29:39,832356295055405056,"@ConEdison    ConEd is responding to a power outage in Williamsbridge, BX.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .",b'NotifyNYC'
139,2017-02-15 00:47:21,831666171632025601,@ConEdison thanks had to stay in a hotel and then put our 4 month old in the hospital becase of power outage in park slope. #conedison,b'CrispyPolinsky'
140,2017-03-20 16:37:29,843864079072722945,"The power outage experience earlier today on Iona College's campus has been resolved.  Thanks, @ConEdison",b'ionacollege'
141,2017-03-20 14:22:08,843830016941195264,@ConEdison responding to power outage effecting 69 customers in area of @ionacollegepic.twitter.com/xyPUF70v8k,b'TalkoftheSound'
142,2017-03-16 22:28:36,842502888614191104,NotifyNYC: .ConEdison is responding to a power outage in SI ZIP 10314.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'EastCoast911IA'
143,2017-03-16 22:27:01,842502491023593472,.@ConEdison is responding to a power outage in SI ZIP 10314.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'NotifyNYC'
144,2017-03-16 22:25:21,842502072373317632,Props to your electric people tho @ConEdison for responding promptly to power outage. Your gas people could take a lesson.,b'msVbear'
145,2017-03-16 22:13:13,842499018106257408,.@ConEdison is reporting a power outage in portions of the West Shore with estimated time of restoration 7:30 pic.twitter.com/Fv7hrxEoqQ,b'StatenIslUSA'
146,2017-03-15 05:59:06,841891485339521024,NotifyNYC: .ConEdison is responding to a power outage in SI; ZIP 10312.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'EastCoast911IA'
147,2017-03-15 05:55:58,841890696051195905,.@ConEdison is responding to a power outage in SI; ZIP 10312.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'NotifyNYC'
148,2017-03-15 05:25:15,841882966829760512,@ConEdison power outage in Staten Island...Edgegrove ave  cant seem to report it on the website,b'drfeelgo0d21'
149,2017-03-14 14:44:05,841661214581227521,NotifyNYC: .ConEdison is responding to a power outage in SI; ZIP 10308.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'EastCoast911IA'
150,2017-03-14 14:40:22,841660280421662724,.@ConEdison is responding to a power outage in SI; ZIP 10308.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'NotifyNYC'
151,2017-03-13 18:12:19,841351229989146631,"Be storm ready 
Emergencies dial 911

@GPDNY  Non emergency 914-989-1700

@ConEdison power outage 1-800-75-CONED
https://twitter.com/ConEdison/status/841298927399903232 …",b'GPDNY'
152,2017-03-11 06:33:10,840450507445538816,NotifyNYC: .ConEdison ConEd is responding to a power outage in QN ZIP 11004.  Report service loss: 1-800-75-CONED. http://on.nyc.gov/22lyehC .,b'EastCoast911IA'
